Tumor_Sample_Barcode	Tumor_type	SBS.Sig.max	Replication_Zone	Mutations_Mb_decile_zone	Mutations_Mb_decile_zone_histo	MSI
SA434831	Skin-Melanoma	AICDA_canonical	Late	251	-251	MSS
SA434996	Skin-Melanoma	AICDA_canonical	Early	36	36	MSS
SA434996	Skin-Melanoma	AICDA_canonical	Late	15	-15	MSS
SA435017	Skin-Melanoma	AICDA_canonical	Early	28	28	MSS
SA435017	Skin-Melanoma	AICDA_canonical	Late	19	-19	MSS
SA435224	Skin-Melanoma	AICDA_canonical	Early	43	43	MSS
SA435224	Skin-Melanoma	AICDA_canonical	Late	33	-33	MSS
SA435287	Skin-Melanoma	AICDA_canonical	Early	72	72	MSS
SA435287	Skin-Melanoma	AICDA_canonical	Late	18	-18	MSS
SA435509	Skin-Melanoma	AICDA_canonical	Early	39	39	MSS
SA435509	Skin-Melanoma	AICDA_canonical	Late	14	-14	MSS
SA435572	Skin-Melanoma	AICDA_canonical	Early	1	1	MSS
SA435905	Skin-Melanoma	AICDA_canonical	Early	51	51	MSS
SA435905	Skin-Melanoma	AICDA_canonical	Late	20	-20	MSS
SA436373	Skin-Melanoma	AICDA_canonical	Early	153	153	MSS
SA436373	Skin-Melanoma	AICDA_canonical	Late	55	-55	MSS
SA436508	Skin-Melanoma	AICDA_canonical	Early	53	53	MSS
SA436508	Skin-Melanoma	AICDA_canonical	Late	17	-17	MSS
SA437006	Skin-Melanoma	AICDA_canonical	Early	41	41	MSS
SA437006	Skin-Melanoma	AICDA_canonical	Late	15	-15	MSS
SA437192	Skin-Melanoma	AICDA_canonical	Early	4	4	MSS
SA437192	Skin-Melanoma	AICDA_canonical	Late	1	-1	MSS
SA437249	Skin-Melanoma	AICDA_canonical	Early	133	133	MSS
SA437249	Skin-Melanoma	AICDA_canonical	Late	66	-66	MSS
SA438092	Skin-Melanoma	AICDA_canonical	Early	7	7	MSS
SA438092	Skin-Melanoma	AICDA_canonical	Late	3	-3	MSS
SA438272	Skin-Melanoma	AICDA_canonical	Early	30	30	MSS
SA438272	Skin-Melanoma	AICDA_canonical	Late	10	-10	MSS
SA438378	Skin-Melanoma	AICDA_canonical	Early	32	32	MSS
SA438378	Skin-Melanoma	AICDA_canonical	Late	16	-16	MSS
SA438509	Skin-Melanoma	AICDA_canonical	Early	36	36	MSS
SA438509	Skin-Melanoma	AICDA_canonical	Late	23	-23	MSS
SA438657	Skin-Melanoma	AICDA_canonical	Early	28	28	MSS
SA438657	Skin-Melanoma	AICDA_canonical	Late	11	-11	MSS
SA439625	Stomach-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA439625	Stomach-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA439781	Stomach-AdenoCA	AICDA_canonical	Early	8	8	MSS
SA439781	Stomach-AdenoCA	AICDA_canonical	Late	4	-4	MSS
SA439921	Stomach-AdenoCA	AICDA_canonical	Early	18	18	MSS
SA439921	Stomach-AdenoCA	AICDA_canonical	Late	4	-4	MSS
SA440047	Stomach-AdenoCA	AICDA_canonical	Early	8	8	MSS
SA440047	Stomach-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA440179	Stomach-AdenoCA	AICDA_canonical	Early	12	12	MSS
SA440179	Stomach-AdenoCA	AICDA_canonical	Late	5	-5	MSS
SA440471	Stomach-AdenoCA	AICDA_canonical	Early	15	15	MSS
SA440471	Stomach-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA440859	Stomach-AdenoCA	AICDA_canonical	Early	10	10	MSS
SA440859	Stomach-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA441075	Stomach-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA441129	Stomach-AdenoCA	AICDA_canonical	Early	7	7	MSS
SA441165	Stomach-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA441165	Stomach-AdenoCA	SBS13	Early	2	2	MSS
SA441165	Stomach-AdenoCA	SBS13	Late	1	-1	MSS
SA441203	Stomach-AdenoCA	AICDA_canonical	Early	27	27	MSS
SA441203	Stomach-AdenoCA	AICDA_canonical	Late	4	-4	MSS
SA441308	Stomach-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA441308	Stomach-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA441363	Stomach-AdenoCA	AICDA_canonical	Early	7	7	MSS
SA441363	Stomach-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA442166	Stomach-AdenoCA	AICDA_canonical	Early	100	100	MSI
SA442166	Stomach-AdenoCA	AICDA_canonical	Late	29	-29	MSI
SA442206	Stomach-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA442206	Stomach-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA442786	Stomach-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA442830	Stomach-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA442830	Stomach-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA442830	Stomach-AdenoCA	SBS13	Early	9	9	MSS
SA442830	Stomach-AdenoCA	SBS13	Late	2	-2	MSS
SA443006	Stomach-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA443006	Stomach-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA443186	Stomach-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA443186	Stomach-AdenoCA	AICDA_canonical	Late	7	-7	MSS
SA443316	Stomach-AdenoCA	AICDA_canonical	Early	130	130	MSI
SA443316	Stomach-AdenoCA	AICDA_canonical	Late	18	-18	MSI
SA443364	Stomach-AdenoCA	AICDA_canonical	Early	81	81	MSS
SA443364	Stomach-AdenoCA	AICDA_canonical	Late	19	-19	MSS
SA443468	Stomach-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA443468	Stomach-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA443538	Stomach-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA443538	Stomach-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA443604	Stomach-AdenoCA	AICDA_canonical	Early	423	423	MSI
SA443604	Stomach-AdenoCA	AICDA_canonical	Late	115	-115	MSI
SA443714	Stomach-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA443714	Stomach-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA443864	Stomach-AdenoCA	AICDA_canonical	Early	8	8	MSS
SA443864	Stomach-AdenoCA	AICDA_canonical	Late	4	-4	MSS
SA444038	Stomach-AdenoCA	AICDA_canonical	Early	7	7	MSS
SA444557	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA444557	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA444557	Thy-AdenoCA	SBS2	Early	1	1	MSS
SA444557	Thy-AdenoCA	SBS2	Late	1	-1	MSS
SA444829	Thy-AdenoCA	SBS2	Early	2	2	MSS
SA445264	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA445264	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA445536	Thy-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA445778	Thy-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA445778	Thy-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA446028	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA446059	Thy-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA446059	Thy-AdenoCA	SBS2	Early	1	1	MSS
SA446465	Thy-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA446465	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA446465	Thy-AdenoCA	SBS13	Late	1	-1	MSS
SA447818	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA447818	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA447818	Thy-AdenoCA	SBS2	Early	3	3	MSS
SA447902	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA447902	Thy-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA448334	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA448334	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA448334	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA448334	Thy-AdenoCA	SBS2	Early	2	2	MSS
SA448361	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA448361	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA448570	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA448570	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA448570	Thy-AdenoCA	SBS13	Late	1	-1	MSS
SA448570	Thy-AdenoCA	SBS2	Early	1	1	MSS
SA448931	Thy-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA449063	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA449063	Thy-AdenoCA	SBS2	Late	2	-2	MSS
SA449306	Thy-AdenoCA	SBS13	Late	1	-1	MSS
SA449306	Thy-AdenoCA	SBS2	Early	2	2	MSS
SA450222	Thy-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA450222	Thy-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA450222	Thy-AdenoCA	SBS13	Early	14	14	MSS
SA450222	Thy-AdenoCA	SBS13	Late	6	-6	MSS
SA450222	Thy-AdenoCA	SBS2	Early	29	29	MSS
SA450222	Thy-AdenoCA	SBS2	Late	4	-4	MSS
SA450608	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA450608	Thy-AdenoCA	SBS13	Early	10	10	MSS
SA450746	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA450806	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA451013	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA451013	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA451252	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA451252	Thy-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA451533	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA451533	Thy-AdenoCA	SBS13	Early	4	4	MSS
SA451533	Thy-AdenoCA	SBS13	Late	2	-2	MSS
SA451533	Thy-AdenoCA	SBS2	Early	3	3	MSS
SA451533	Thy-AdenoCA	SBS2	Late	1	-1	MSS
SA452320	Thy-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA452353	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA452353	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA452376	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA452376	Thy-AdenoCA	SBS13	Early	2	2	MSS
SA45294	Breast-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA45294	Breast-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA45294	Breast-AdenoCA	SBS13	Early	5	5	MSS
SA45294	Breast-AdenoCA	SBS13	Late	3	-3	MSS
SA453724	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA453823	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA454678	Thy-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA454678	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA454747	Thy-AdenoCA	SBS2	Early	1	1	MSS
SA454747	Thy-AdenoCA	SBS2	Late	1	-1	MSS
SA454801	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA454801	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA4557	Bladder-TCC	AICDA_canonical	Early	39	39	MSS
SA4557	Bladder-TCC	AICDA_canonical	Late	9	-9	MSS
SA4557	Bladder-TCC	SBS13	Early	126	126	MSS
SA4557	Bladder-TCC	SBS13	Late	23	-23	MSS
SA4557	Bladder-TCC	SBS2	Early	81	81	MSS
SA4557	Bladder-TCC	SBS2	Late	11	-11	MSS
SA455841	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA455841	Thy-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA456681	Thy-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA456681	Thy-AdenoCA	SBS13	Early	7	7	MSS
SA456681	Thy-AdenoCA	SBS13	Late	2	-2	MSS
SA456681	Thy-AdenoCA	SBS2	Early	6	6	MSS
SA456980	Thy-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA456980	Thy-AdenoCA	SBS13	Early	2	2	MSS
SA458434	Thy-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA458434	Thy-AdenoCA	SBS13	Early	1	1	MSS
SA458506	Thy-AdenoCA	SBS13	Early	7	7	MSS
SA458506	Thy-AdenoCA	SBS13	Late	1	-1	MSS
SA458506	Thy-AdenoCA	SBS2	Early	5	5	MSS
SA458506	Thy-AdenoCA	SBS2	Late	3	-3	MSS
SA459265	Uterus-AdenoCA	AICDA_canonical	Early	27	27	MSI
SA459265	Uterus-AdenoCA	AICDA_canonical	Late	4	-4	MSI
SA459297	Uterus-AdenoCA	AICDA_canonical	Early	33	33	MSS
SA459297	Uterus-AdenoCA	AICDA_canonical	Late	6	-6	MSS
SA459470	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA459470	Uterus-AdenoCA	SBS2	Early	6	6	MSS
SA459470	Uterus-AdenoCA	SBS2	Late	2	-2	MSS
SA459493	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA459493	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA459493	Uterus-AdenoCA	SBS2	Early	6	6	MSS
SA459493	Uterus-AdenoCA	SBS2	Late	2	-2	MSS
SA460515	Uterus-AdenoCA	AICDA_canonical	Early	119	119	MSS
SA460515	Uterus-AdenoCA	AICDA_canonical	Late	42	-42	MSS
SA460564	Uterus-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA460564	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA460564	Uterus-AdenoCA	SBS13	Early	14	14	MSS
SA460564	Uterus-AdenoCA	SBS13	Late	5	-5	MSS
SA460564	Uterus-AdenoCA	SBS2	Early	8	8	MSS
SA460564	Uterus-AdenoCA	SBS2	Late	4	-4	MSS
SA460859	Uterus-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA460859	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA460898	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA460898	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA461016	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA461016	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA461468	Uterus-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA461468	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA461468	Uterus-AdenoCA	SBS13	Early	7	7	MSS
SA461590	Uterus-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA461590	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA461621	Uterus-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA461621	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA462324	Uterus-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA462324	Uterus-AdenoCA	AICDA_canonical	Late	5	-5	MSS
SA462416	Uterus-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA463034	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA463034	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA463369	Uterus-AdenoCA	AICDA_canonical	Early	9	9	MSS
SA463369	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA463369	Uterus-AdenoCA	SBS13	Early	15	15	MSS
SA463369	Uterus-AdenoCA	SBS2	Early	5	5	MSS
SA463369	Uterus-AdenoCA	SBS2	Late	1	-1	MSS
SA463409	Uterus-AdenoCA	AICDA_canonical	Early	8	8	MSS
SA463409	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA463409	Uterus-AdenoCA	SBS13	Early	14	14	MSS
SA463409	Uterus-AdenoCA	SBS13	Late	1	-1	MSS
SA464675	Uterus-AdenoCA	AICDA_canonical	Early	604	604	MSI
SA464675	Uterus-AdenoCA	AICDA_canonical	Late	173	-173	MSI
SA464725	Uterus-AdenoCA	AICDA_canonical	Early	573	573	MSS
SA464725	Uterus-AdenoCA	AICDA_canonical	Late	193	-193	MSS
SA465631	Uterus-AdenoCA	AICDA_canonical	Early	13	13	MSS
SA465631	Uterus-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA466124	Uterus-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA466124	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA466179	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA466179	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA4666	Bladder-TCC	AICDA_canonical	Early	13	13	MSS
SA4666	Bladder-TCC	AICDA_canonical	Late	3	-3	MSS
SA4666	Bladder-TCC	SBS13	Early	42	42	MSS
SA4666	Bladder-TCC	SBS13	Late	8	-8	MSS
SA4666	Bladder-TCC	SBS2	Early	24	24	MSS
SA4666	Bladder-TCC	SBS2	Late	5	-5	MSS
SA46697	Breast-AdenoCA	AICDA_canonical	Early	11	11	MSS
SA46697	Breast-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA46697	Breast-AdenoCA	SBS13	Early	65	65	MSS
SA46697	Breast-AdenoCA	SBS13	Late	17	-17	MSS
SA46697	Breast-AdenoCA	SBS2	Early	31	31	MSS
SA46697	Breast-AdenoCA	SBS2	Late	12	-12	MSS
SA467449	Uterus-AdenoCA	AICDA_canonical	Early	81	81	MSI
SA467449	Uterus-AdenoCA	AICDA_canonical	Late	23	-23	MSI
SA46776	Breast-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA46776	Breast-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA46800	Breast-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA46800	Breast-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA46800	Breast-AdenoCA	SBS13	Early	4	4	MSS
SA46800	Breast-AdenoCA	SBS13	Late	1	-1	MSS
SA468101	Uterus-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA468101	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA468101	Uterus-AdenoCA	SBS2	Early	8	8	MSS
SA468101	Uterus-AdenoCA	SBS2	Late	1	-1	MSS
SA468236	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA468236	Uterus-AdenoCA	SBS13	Early	2	2	MSS
SA468285	Uterus-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA468285	Uterus-AdenoCA	SBS2	Late	5	-5	MSS
SA468892	Uterus-AdenoCA	AICDA_canonical	Early	562	562	MSI
SA468892	Uterus-AdenoCA	AICDA_canonical	Late	136	-136	MSI
SA468933	Uterus-AdenoCA	AICDA_canonical	Early	471	471	MSS
SA468933	Uterus-AdenoCA	AICDA_canonical	Late	143	-143	MSS
SA469291	Uterus-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA469291	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA469291	Uterus-AdenoCA	SBS13	Early	8	8	MSS
SA469291	Uterus-AdenoCA	SBS13	Late	3	-3	MSS
SA469300	Uterus-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA469300	Uterus-AdenoCA	AICDA_canonical	Late	4	-4	MSS
SA469300	Uterus-AdenoCA	SBS13	Early	28	28	MSS
SA469300	Uterus-AdenoCA	SBS13	Late	12	-12	MSS
SA469300	Uterus-AdenoCA	SBS2	Early	8	8	MSS
SA469300	Uterus-AdenoCA	SBS2	Late	10	-10	MSS
SA469543	Uterus-AdenoCA	AICDA_canonical	Early	8	8	MSS
SA469543	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA471720	Uterus-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA471720	Uterus-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA471720	Uterus-AdenoCA	SBS2	Early	8	8	MSS
SA471720	Uterus-AdenoCA	SBS2	Late	2	-2	MSS
SA471917	Uterus-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA471917	Uterus-AdenoCA	AICDA_canonical	Late	4	-4	MSS
SA471917	Uterus-AdenoCA	SBS13	Early	10	10	MSS
SA471917	Uterus-AdenoCA	SBS13	Late	1	-1	MSS
SA471917	Uterus-AdenoCA	SBS2	Early	7	7	MSS
SA471917	Uterus-AdenoCA	SBS2	Late	3	-3	MSS
SA473026	Uterus-AdenoCA	AICDA_canonical	Early	49	49	MSS
SA473026	Uterus-AdenoCA	AICDA_canonical	Late	15	-15	MSS
SA473026	Uterus-AdenoCA	SBS13	Early	262	262	MSS
SA473026	Uterus-AdenoCA	SBS13	Late	43	-43	MSS
SA473026	Uterus-AdenoCA	SBS2	Early	100	100	MSS
SA473026	Uterus-AdenoCA	SBS2	Late	30	-30	MSS
SA473193	Uterus-AdenoCA	AICDA_canonical	Early	27	27	MSS
SA473193	Uterus-AdenoCA	AICDA_canonical	Late	17	-17	MSS
SA473193	Uterus-AdenoCA	SBS13	Early	131	131	MSS
SA473193	Uterus-AdenoCA	SBS13	Late	38	-38	MSS
SA473193	Uterus-AdenoCA	SBS2	Early	67	67	MSS
SA473193	Uterus-AdenoCA	SBS2	Late	24	-24	MSS
SA47327	Breast-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA47327	Breast-AdenoCA	SBS13	Early	3	3	MSS
SA47327	Breast-AdenoCA	SBS2	Early	1	1	MSS
SA473717	Uterus-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA473717	Uterus-AdenoCA	SBS13	Early	6	6	MSS
SA473717	Uterus-AdenoCA	SBS13	Late	1	-1	MSS
SA473856	Uterus-AdenoCA	AICDA_canonical	Early	48	48	MSI
SA473856	Uterus-AdenoCA	AICDA_canonical	Late	9	-9	MSI
SA473906	Uterus-AdenoCA	AICDA_canonical	Early	41	41	MSS
SA473906	Uterus-AdenoCA	AICDA_canonical	Late	9	-9	MSS
SA474315	Uterus-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA474315	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA475491	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA475881	Uterus-AdenoCA	AICDA_canonical	Early	7	7	MSS
SA475881	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA475881	Uterus-AdenoCA	SBS13	Early	11	11	MSS
SA475881	Uterus-AdenoCA	SBS13	Late	3	-3	MSS
SA476204	Uterus-AdenoCA	AICDA_canonical	Early	7	7	MSS
SA476204	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA476204	Uterus-AdenoCA	SBS13	Early	6	6	MSS
SA476204	Uterus-AdenoCA	SBS13	Late	1	-1	MSS
SA476251	Uterus-AdenoCA	AICDA_canonical	Early	8	8	MSS
SA476251	Uterus-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA476251	Uterus-AdenoCA	SBS13	Early	5	5	MSS
SA476251	Uterus-AdenoCA	SBS13	Late	1	-1	MSS
SA476481	Uterus-AdenoCA	AICDA_canonical	Early	1	1	MSS
SA477133	Uterus-AdenoCA	AICDA_canonical	Early	47	47	MSI
SA477133	Uterus-AdenoCA	AICDA_canonical	Late	9	-9	MSI
SA477288	Uterus-AdenoCA	AICDA_canonical	Early	39	39	MSI
SA477288	Uterus-AdenoCA	AICDA_canonical	Late	4	-4	MSI
SA477328	Uterus-AdenoCA	AICDA_canonical	Early	36	36	MSS
SA477328	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA478344	Uterus-AdenoCA	AICDA_canonical	Early	20	20	MSI
SA478344	Uterus-AdenoCA	AICDA_canonical	Late	6	-6	MSI
SA478484	Uterus-AdenoCA	AICDA_canonical	Early	25	25	MSI
SA478484	Uterus-AdenoCA	AICDA_canonical	Late	10	-10	MSI
SA480023	Uterus-AdenoCA	AICDA_canonical	Early	30	30	MSS
SA480023	Uterus-AdenoCA	AICDA_canonical	Late	8	-8	MSS
SA480023	Uterus-AdenoCA	SBS13	Early	84	84	MSS
SA480023	Uterus-AdenoCA	SBS13	Late	21	-21	MSS
SA480023	Uterus-AdenoCA	SBS2	Early	34	34	MSS
SA480023	Uterus-AdenoCA	SBS2	Late	9	-9	MSS
SA480113	Uterus-AdenoCA	AICDA_canonical	Early	9	9	MSS
SA480113	Uterus-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA480133	Uterus-AdenoCA	AICDA_canonical	Early	14	14	MSS
SA480133	Uterus-AdenoCA	AICDA_canonical	Late	5	-5	MSS
SA480294	Uterus-AdenoCA	AICDA_canonical	Early	13	13	MSS
SA480294	Uterus-AdenoCA	AICDA_canonical	Late	5	-5	MSS
SA480851	Uterus-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA480851	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA480851	Uterus-AdenoCA	SBS13	Early	18	18	MSS
SA480851	Uterus-AdenoCA	SBS13	Late	3	-3	MSS
SA480851	Uterus-AdenoCA	SBS2	Early	19	19	MSS
SA480851	Uterus-AdenoCA	SBS2	Late	8	-8	MSS
SA480889	Uterus-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA480889	Uterus-AdenoCA	AICDA_canonical	Late	2	-2	MSS
SA480889	Uterus-AdenoCA	SBS13	Early	28	28	MSS
SA480889	Uterus-AdenoCA	SBS13	Late	7	-7	MSS
SA480889	Uterus-AdenoCA	SBS2	Early	22	22	MSS
SA480889	Uterus-AdenoCA	SBS2	Late	10	-10	MSS
SA482408	Uterus-AdenoCA	AICDA_canonical	Early	6	6	MSS
SA482767	Uterus-AdenoCA	AICDA_canonical	Early	24	24	MSI
SA482767	Uterus-AdenoCA	AICDA_canonical	Late	4	-4	MSI
SA482807	Uterus-AdenoCA	AICDA_canonical	Early	25	25	MSS
SA482807	Uterus-AdenoCA	AICDA_canonical	Late	3	-3	MSS
SA483558	Uterus-AdenoCA	AICDA_canonical	Early	7	7	MSS
SA483558	Uterus-AdenoCA	AICDA_canonical	Late	4	-4	MSS
SA483558	Uterus-AdenoCA	SBS13	Early	14	14	MSS
SA483558	Uterus-AdenoCA	SBS13	Late	4	-4	MSS
SA484079	Uterus-AdenoCA	AICDA_canonical	Early	4	4	MSS
SA484079	Uterus-AdenoCA	SBS2	Early	4	4	MSS
SA484079	Uterus-AdenoCA	SBS2	Late	4	-4	MSS
SA484286	Uterus-AdenoCA	AICDA_canonical	Early	7	7	MSS
SA484286	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA484286	Uterus-AdenoCA	SBS13	Early	2	2	MSS
SA484286	Uterus-AdenoCA	SBS13	Late	2	-2	MSS
SA484672	Uterus-AdenoCA	AICDA_canonical	Early	10	10	MSS
SA484672	Uterus-AdenoCA	AICDA_canonical	Late	5	-5	MSS
SA484672	Uterus-AdenoCA	SBS13	Early	15	15	MSS
SA484672	Uterus-AdenoCA	SBS13	Late	3	-3	MSS
SA484822	Uterus-AdenoCA	AICDA_canonical	Early	3	3	MSS
SA484822	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA484822	Uterus-AdenoCA	SBS13	Early	1	1	MSS
SA484822	Uterus-AdenoCA	SBS13	Late	1	-1	MSS
SA484871	Uterus-AdenoCA	AICDA_canonical	Early	2	2	MSS
SA484871	Uterus-AdenoCA	AICDA_canonical	Late	1	-1	MSS
SA484871	Uterus-AdenoCA	SBS13	Early	2	2	MSS
SA484871	Uterus-AdenoCA	SBS13	Late	1	-1	MSS
SA48667	Breast-AdenoCA	AICDA_canonical	Early	5	5	MSS
SA488516	Uterus-AdenoCA	AICDA_canonical	Early	3	3	MSS
