Tumor_type	Gene	p_val	Rho	DE	label	ORA
Ovary-AdenoCA	SNORD29	0.913382645114842	-0.0120481927710843	Not associated	SNORD29-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	SNORD37	0.473699035669308	-0.0792379162191114	Not associated	SNORD37-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	SNORD56	0.494602904853892	-0.0755474806485596	Not associated	SNORD56-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	SRMS	1	0	Not associated	SRMS-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	TAAR8	0.731848071866535	-0.0379432366825542	Not associated	TAAR8-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	TAS1R2	0.549208885393957	-0.0662714663459932	Not associated	TAS1R2-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	TCERG1L	0.018807495825344	-0.255883172426436	Not associated	TCERG1L-Ovary-AdenoCA	Significant
Ovary-AdenoCA	TMEM163	0.448813484676022	0.0837480678439176	Not associated	TMEM163-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	TMEM200C	0.210391257669077	-0.13807113887781	Not associated	TMEM200C-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	TNFRSF21	0.667661644300556	0.0475326871546559	Not associated	TNFRSF21-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	TRGV2	0.208802002732786	0.138548895111198	Not associated	TRGV2-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	TRIM51HP	0.670972332117722	-0.047030027380618	Not associated	TRIM51HP-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	U8	0.824679688234427	-0.0245349088106541	Not associated	U8-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	UCHL1-AS1	0.114143765022805	0.173664122932031	Not associated	UCHL1-AS1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	VSIG8	0.499504005795995	-0.0746942226716022	Not associated	VSIG8-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	VSTM2B	0.819858374814022	0.0252210255493787	Not associated	VSTM2B-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	XKR3	0.330997958703443	-0.107367207979514	Not associated	XKR3-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	Y_RNA	0.575109293102337	-0.0620307417159955	Not associated	Y_RNA-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	ZNF197-AS1	0.15599330882832	0.156178829222441	Not associated	ZNF197-AS1-Ovary-AdenoCA	Not significant
Ovary-AdenoCA	ZNF876P	0.15599330882832	0.156178829222441	Not associated	ZNF876P-Ovary-AdenoCA	Not significant
Panc-AdenoCA	AC003043.1	0.673121994248164	-0.0509380445775263	Not associated	AC003043.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC003984.1	0.767243049522941	-0.0357500553769626	Not associated	AC003984.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC004053.1	0.708153929512358	0.0452052476670156	Not associated	AC004053.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC005307.1	0.838267424767435	-0.0246574078183721	Not associated	AC005307.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC007128.1	0.145454572054333	0.174537636994686	Not associated	AC007128.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC007631.1	0.905875168050897	-0.0142857142857143	Not associated	AC007631.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC007879.2	0.352898595399939	-0.111889157979982	Not associated	AC007879.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC008278.2	0.569288493484586	-0.068678930053515	Not associated	AC008278.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC008410.1	0.809063287539167	-0.0291887471526407	Not associated	AC008410.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC008834.1	0.743884526468231	-0.0394590616190964	Not associated	AC008834.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC009120.4	0.835418282119503	-0.0250978920148481	Not associated	AC009120.4-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC009365.3	0.0759551802682336	0.211974632688596	Not associated	AC009365.3-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC009478.1	0.743884526468231	-0.0394590616190964	Not associated	AC009478.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC010760.1	0.809063287539167	-0.0291887471526407	Not associated	AC010760.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC010928.1	0.809063287539167	-0.0291887471526407	Not associated	AC010928.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC010983.1	0.47140996159293	0.0868503475509197	Not associated	AC010983.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC011524.1	0.670965691194369	-0.0512944816535977	Not associated	AC011524.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC011754.1	0.611651140791701	-0.0612861769549374	Not associated	AC011754.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC012322.1	0.730646302620904	-0.0415771701652762	Not associated	AC012322.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC012501.2	0.592089812826821	-0.0646702269219446	Not associated	AC012501.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC013402.2	0.905875168050897	-0.0142857142857143	Not associated	AC013402.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC017074.1	1	0	Not associated	AC017074.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC017074.2	0.866253018446067	-0.0203468466622278	Not associated	AC017074.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC018359.1	0.866253018446067	-0.0203468466622278	Not associated	AC018359.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC018717.1	0.767203681508878	-0.0357562778342744	Not associated	AC018717.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC018737.1	0.785528922921319	-0.0328695390610934	Not associated	AC018737.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC019118.2	0.872739906500496	-0.0193514878363999	Not associated	AC019118.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC020743.3	0.905875168050897	-0.0142857142857143	Not associated	AC020743.3-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC024560.2	0.0629986165177072	0.221826387963878	Not associated	AC024560.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC026167.1	0.98429017408255	-0.00237907256898227	Not associated	AC026167.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC027119.1	0.211399212427715	-0.150137936510667	Not associated	AC027119.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC062020.1	0.905875168050897	-0.0142857142857143	Not associated	AC062020.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC069277.2	0.340013599882497	-0.114899257567402	Not associated	AC069277.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC073071.1	0.835418282119503	-0.0250978920148481	Not associated	AC073071.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC073987.1	0.743884526468231	-0.0394590616190964	Not associated	AC073987.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC079610.1	0.748342376878295	0.038748504993995	Not associated	AC079610.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC079896.1	0.724951637741799	-0.0424921409898639	Not associated	AC079896.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC090044.1	0.404057490513063	-0.100558226856768	Not associated	AC090044.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC091705.1	0.668752354640558	-0.0516608022722946	Not associated	AC091705.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC092159.2	0.00281321806327049	0.34949454576914	Associated	AC092159.2-Panc-AdenoCA	Significant
Panc-AdenoCA	AC092925.1	0.866253018446067	-0.0203468466622278	Not associated	AC092925.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC093816.1	0.446514482317872	0.0917805973471399	Not associated	AC093816.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC096559.1	0.873502680353714	0.0192345322225342	Not associated	AC096559.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC097499.1	0.730646302620904	-0.0415771701652762	Not associated	AC097499.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC104777.2	0.763969176521046	-0.036267838557419	Not associated	AC104777.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC106874.1	0.730646302620904	-0.0415771701652762	Not associated	AC106874.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC107057.1	0.905875168050897	-0.0142857142857143	Not associated	AC107057.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC107079.1	0.430860182577421	-0.0949592279384041	Not associated	AC107079.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC108142.1	0.594687915376287	-0.0642179408920254	Not associated	AC108142.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC112721.1	0.92308907702923	-0.0116642368703961	Not associated	AC112721.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC113608.1	0.000369834043785151	0.411035503650748	Associated	AC113608.1-Panc-AdenoCA	Significant
Panc-AdenoCA	AC113618.1	0.905875168050897	-0.0142857142857143	Not associated	AC113618.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC118345.1	0.34233810920506	-0.114351026633718	Not associated	AC118345.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC131097.3	0.617717077914087	-0.0602464255448638	Not associated	AC131097.3-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC131935.1	0.626404793207585	-0.0587648482768067	Not associated	AC131935.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AC144521.1	0.921391387234006	0.01192251696594	Not associated	AC144521.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	ACSM4	0.673121994248164	-0.0509380445775263	Not associated	ACSM4-Panc-AdenoCA	Not significant
Panc-AdenoCA	AL008721.1	0.835418282119503	-0.0250978920148481	Not associated	AL008721.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AL035467.1	0.835418282119503	-0.0250978920148481	Not associated	AL035467.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AL359771.1	0.905875168050897	-0.0142857142857143	Not associated	AL359771.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AL589986.2	0.173399171190791	0.163376036563837	Not associated	AL589986.2-Panc-AdenoCA	Not significant
Panc-AdenoCA	AL590867.1	0.454461493996322	-0.0901907455336474	Not associated	AL590867.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	AP003730.1	0.905875168050897	-0.0142857142857143	Not associated	AP003730.1-Panc-AdenoCA	Not significant
Panc-AdenoCA	ASTL	0.876875502338222	0.0187175894562404	Not associated	ASTL-Panc-AdenoCA	Not significant
Panc-AdenoCA	B4GALT5	0.69922210709222	0.0466569474815843	Not associated	B4GALT5-Panc-AdenoCA	Not significant
Panc-AdenoCA	BSPH1	0.767243049522941	-0.0357500553769626	Not associated	BSPH1-Panc-AdenoCA	Not significant
Panc-AdenoCA	C16orf96	0.0876786202666692	0.204158379889653	Not associated	C16orf96-Panc-AdenoCA	Not significant
Panc-AdenoCA	C2CD4A	0.961500726322239	0.00583211843519804	Not associated	C2CD4A-Panc-AdenoCA	Not significant
Panc-AdenoCA	CDR2L	0.131340956625787	0.180795671491139	Not associated	CDR2L-Panc-AdenoCA	Not significant
Panc-AdenoCA	CECR3	0.254023000257965	-0.137161817045778	Not associated	CECR3-Panc-AdenoCA	Not significant
Panc-AdenoCA	CNTNAP5	0.112563133858103	0.189968490198588	Not associated	CNTNAP5-Panc-AdenoCA	Not significant
Panc-AdenoCA	CSPG4	0.144459395078204	0.174963553055941	Not associated	CSPG4-Panc-AdenoCA	Not significant
Panc-AdenoCA	DMRTB1	0.706947532533108	-0.0454009470684235	Not associated	DMRTB1-Panc-AdenoCA	Not significant
Panc-AdenoCA	DPPA2	0.641534414348514	-0.0562050848963986	Not associated	DPPA2-Panc-AdenoCA	Not significant
Panc-AdenoCA	DPRX	0.809063287539167	-0.0291887471526407	Not associated	DPRX-Panc-AdenoCA	Not significant
Panc-AdenoCA	EVX2	0.0644692908344884	0.220630237037775	Not associated	EVX2-Panc-AdenoCA	Not significant
Panc-AdenoCA	FAM189A1	0.912489233614767	0.0132777568327988	Not associated	FAM189A1-Panc-AdenoCA	Not significant
Panc-AdenoCA	FLG2	0.611651140791701	-0.0612861769549374	Not associated	FLG2-Panc-AdenoCA	Not significant
Panc-AdenoCA	FREM3	0.41767185692548	-0.0976883347830649	Not associated	FREM3-Panc-AdenoCA	Not significant
Panc-AdenoCA	GBX1	0.0959155585654537	0.199147681084903	Not associated	GBX1-Panc-AdenoCA	Not significant
Panc-AdenoCA	GFRAL	0.68971115299966	-0.0482100723671754	Not associated	GFRAL-Panc-AdenoCA	Not significant
Panc-AdenoCA	GPR32	0.809063287539167	-0.0291887471526407	Not associated	GPR32-Panc-AdenoCA	Not significant
Panc-AdenoCA	GUSBP6	0.396579736953581	-0.102158603846751	Not associated	GUSBP6-Panc-AdenoCA	Not significant
Panc-AdenoCA	HCG14	0.153799015671156	0.17104942924351	Not associated	HCG14-Panc-AdenoCA	Not significant
Panc-AdenoCA	HDAC11-AS1	0.438789068121792	0.0933412878582144	Not associated	HDAC11-AS1-Panc-AdenoCA	Not significant
Panc-AdenoCA	HLTF-AS1	0.743884526468231	-0.0394590616190964	Not associated	HLTF-AS1-Panc-AdenoCA	Not significant
Panc-AdenoCA	HNRNPKP3	0.611651140791701	-0.0612861769549374	Not associated	HNRNPKP3-Panc-AdenoCA	Not significant
Panc-AdenoCA	HTR5BP	0.583122651884899	-0.066238172198497	Not associated	HTR5BP-Panc-AdenoCA	Not significant
Panc-AdenoCA	IFIT1B	0.148918781681652	0.173071824094275	Not associated	IFIT1B-Panc-AdenoCA	Not significant
Panc-AdenoCA	IGHV1-46	0.884852096434024	0.0174963553055941	Not associated	IGHV1-46-Panc-AdenoCA	Not significant
Panc-AdenoCA	IGHV3-21	0.244333855187588	0.139970842444753	Not associated	IGHV3-21-Panc-AdenoCA	Not significant
Panc-AdenoCA	IGHV3-74	0.498461836130559	0.0816496580927726	Not associated	IGHV3-74-Panc-AdenoCA	Not significant
Panc-AdenoCA	IGKV1D-43	0.374451844917095	-0.107002057615274	Not associated	IGKV1D-43-Panc-AdenoCA	Not significant
Panc-AdenoCA	IGLV5-37	0.881576500922221	0.0179976376482388	Not associated	IGLV5-37-Panc-AdenoCA	Not significant
Panc-AdenoCA	KCNJ4	0.212786835464541	0.149687970171653	Not associated	KCNJ4-Panc-AdenoCA	Not significant
Panc-AdenoCA	KRT84	0.641534414348514	-0.0562050848963986	Not associated	KRT84-Panc-AdenoCA	Not significant
Panc-AdenoCA	KRTAP16-1	0.835418282119503	-0.0250978920148481	Not associated	KRTAP16-1-Panc-AdenoCA	Not significant
Panc-AdenoCA	KRTAP29-1	0.743884526468231	-0.0394590616190964	Not associated	KRTAP29-1-Panc-AdenoCA	Not significant
Panc-AdenoCA	LEFTY1	0.107838888647219	-0.192459908361535	Not associated	LEFTY1-Panc-AdenoCA	Not significant
Panc-AdenoCA	LGALS7	0.420771542137599	0.0970425196755304	Not associated	LGALS7-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00290	0.767203681508878	-0.0357562778342744	Not associated	LINC00290-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00362	0.905875168050897	-0.0142857142857143	Not associated	LINC00362-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00374	0.714946819157073	-0.0441054682740342	Not associated	LINC00374-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00407	0.515025621590621	0.0785378907126499	Not associated	LINC00407-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00410	0.866253018446067	-0.0203468466622278	Not associated	LINC00410-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00423	0.809063287539167	-0.0291887471526407	Not associated	LINC00423-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00437	0.743884526468231	-0.0394590616190964	Not associated	LINC00437-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00500	0.0128816990991246	0.293824241384033	Associated	LINC00500-Panc-AdenoCA	Significant
Panc-AdenoCA	LINC00517	0.164302940010146	-0.166853064001686	Not associated	LINC00517-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00583	0.905875168050897	-0.0142857142857143	Not associated	LINC00583-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00587	0.835418282119503	-0.0250978920148481	Not associated	LINC00587-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00609	0.487669588020817	-0.0837060968654964	Not associated	LINC00609-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC00972	0.809063287539167	-0.0291887471526407	Not associated	LINC00972-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC01043	0.68971115299966	-0.0482100723671754	Not associated	LINC01043-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC01049	0.763969176521046	-0.036267838557419	Not associated	LINC01049-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC01063	0.331789155937193	-0.116858100885883	Not associated	LINC01063-Panc-AdenoCA	Not significant
Panc-AdenoCA	LINC01076	4.03132097192567e-05	0.467019954442252	Associated	LINC01076-Panc-AdenoCA	Significant
Panc-AdenoCA	MBD3L1	0.0227897051147434	0.269976405256182	Associated	MBD3L1-Panc-AdenoCA	Significant
Panc-AdenoCA	MED15P9	0.673121994248164	-0.0509380445775263	Not associated	MED15P9-Panc-AdenoCA	Not significant
Panc-AdenoCA	MIR381HG	0.56140351950954	0.0700824333832988	Not associated	MIR381HG-Panc-AdenoCA	Not significant
Panc-AdenoCA	MIR891A	0.905875168050897	-0.0142857142857143	Not associated	MIR891A-Panc-AdenoCA	Not significant
Panc-AdenoCA	MMP9	0.561946873885578	-0.0699854212223765	Not associated	MMP9-Panc-AdenoCA	Not significant
Panc-AdenoCA	MTHFD2P1	1	0	Not associated	MTHFD2P1-Panc-AdenoCA	Not significant
Panc-AdenoCA	MTNR1A	0.213047458972199	-0.149603688852588	Not associated	MTNR1A-Panc-AdenoCA	Not significant
Panc-AdenoCA	MYH4	0.518556026834608	0.0778812940687826	Not associated	MYH4-Panc-AdenoCA	Not significant
Panc-AdenoCA	NALCN-AS1	0.263213692620372	-0.134563942295339	Not associated	NALCN-AS1-Panc-AdenoCA	Not significant
Panc-AdenoCA	NMBR	0.165101542057699	0.166542216063755	Not associated	NMBR-Panc-AdenoCA	Not significant
Panc-AdenoCA	NPBWR2	0.835418282119503	-0.0250978920148481	Not associated	NPBWR2-Panc-AdenoCA	Not significant
Panc-AdenoCA	OR2A2	0.835418282119503	-0.0250978920148481	Not associated	OR2A2-Panc-AdenoCA	Not significant
Panc-AdenoCA	OR4D6	0.835418282119503	-0.0250978920148481	Not associated	OR4D6-Panc-AdenoCA	Not significant
Panc-AdenoCA	OR4K5	0.866253018446067	-0.0203468466622278	Not associated	OR4K5-Panc-AdenoCA	Not significant
Panc-AdenoCA	OR52E2	0.809063287539167	-0.0291887471526407	Not associated	OR52E2-Panc-AdenoCA	Not significant
Panc-AdenoCA	OR52W1	0.809063287539167	-0.0291887471526407	Not associated	OR52W1-Panc-AdenoCA	Not significant
Panc-AdenoCA	OR5L2	0.905875168050897	-0.0142857142857143	Not associated	OR5L2-Panc-AdenoCA	Not significant
Panc-AdenoCA	PRAMEF1	0.835418282119503	-0.0250978920148481	Not associated	PRAMEF1-Panc-AdenoCA	Not significant
Panc-AdenoCA	RGS21	0.68971115299966	-0.0482100723671754	Not associated	RGS21-Panc-AdenoCA	Not significant
Panc-AdenoCA	RN7SKP129	0.866253018446067	-0.0203468466622278	Not associated	RN7SKP129-Panc-AdenoCA	Not significant
Panc-AdenoCA	RN7SKP14	0.866253018446067	-0.0203468466622278	Not associated	RN7SKP14-Panc-AdenoCA	Not significant
Panc-AdenoCA	RN7SKP143	0.763969176521046	-0.036267838557419	Not associated	RN7SKP143-Panc-AdenoCA	Not significant
Panc-AdenoCA	RN7SKP157	0.905875168050897	-0.0142857142857143	Not associated	RN7SKP157-Panc-AdenoCA	Not significant
Panc-AdenoCA	RN7SKP172	0.249617880054065	0.138429677575244	Not associated	RN7SKP172-Panc-AdenoCA	Not significant
Panc-AdenoCA	RN7SKP32	0.0423993428861756	0.241574510370989	Associated	RN7SKP32-Panc-AdenoCA	Significant
Panc-AdenoCA	RNA5-8SP2	0.809063287539167	-0.0291887471526407	Not associated	RNA5-8SP2-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP110	0.00582004850518907	0.324151192766077	Associated	RNA5SP110-Panc-AdenoCA	Significant
Panc-AdenoCA	RNA5SP149	0.178987884677337	-0.161305475077502	Not associated	RNA5SP149-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP189	0.905875168050897	-0.0142857142857143	Not associated	RNA5SP189-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP225	0.555709318054708	-0.0711017858315353	Not associated	RNA5SP225-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP228	0.866253018446067	-0.0203468466622278	Not associated	RNA5SP228-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP258	0.320439610461836	0.119612393151413	Not associated	RNA5SP258-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP273	0.809063287539167	-0.0291887471526407	Not associated	RNA5SP273-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP362	0.809063287539167	-0.0291887471526407	Not associated	RNA5SP362-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP396	0.905875168050897	-0.0142857142857143	Not associated	RNA5SP396-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNA5SP41	0.866253018446067	-0.0203468466622278	Not associated	RNA5SP41-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU1-65P	0.866253018446067	-0.0203468466622278	Not associated	RNU1-65P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU2-36P	0.84687567490592	-0.0233284737407922	Not associated	RNU2-36P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU4-58P	0.215046534498909	-0.148959628288375	Not associated	RNU4-58P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-1006P	0.905875168050897	-0.0142857142857143	Not associated	RNU6-1006P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-1094P	0.866253018446067	-0.0203468466622278	Not associated	RNU6-1094P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-1096P	0.724951637741799	-0.0424921409898639	Not associated	RNU6-1096P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-1115P	0.626404793207585	-0.0587648482768067	Not associated	RNU6-1115P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-15P	0.104401885970332	0.194326110861709	Not associated	RNU6-15P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-168P	0.905875168050897	-0.0142857142857143	Not associated	RNU6-168P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-21P	0.905875168050897	-0.0142857142857143	Not associated	RNU6-21P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-271P	0.529241953753487	-0.0759074943640692	Not associated	RNU6-271P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-27P	0.301561442525019	-0.124335728334273	Not associated	RNU6-27P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-410P	0.743884526468231	-0.0394590616190964	Not associated	RNU6-410P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-480P	0.835418282119503	-0.0250978920148481	Not associated	RNU6-480P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-560P	0.905875168050897	-0.0142857142857143	Not associated	RNU6-560P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-663P	0.905875168050897	-0.0142857142857143	Not associated	RNU6-663P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6-909P	0.905875168050897	-0.0142857142857143	Not associated	RNU6-909P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6ATAC5P	0.569288493484586	-0.068678930053515	Not associated	RNU6ATAC5P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU6ATAC6P	0.0486373640541092	0.234888663963161	Associated	RNU6ATAC6P-Panc-AdenoCA	Significant
Panc-AdenoCA	RNU7-165P	0.724951637741799	-0.0424921409898639	Not associated	RNU7-165P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNU7-56P	0.724951637741799	-0.0424921409898639	Not associated	RNU7-56P-Panc-AdenoCA	Not significant
Panc-AdenoCA	RNY1P1	0.905875168050897	-0.0142857142857143	Not associated	RNY1P1-Panc-AdenoCA	Not significant
Panc-AdenoCA	RPS4XP5	0.527781791101315	0.0761760170211333	Not associated	RPS4XP5-Panc-AdenoCA	Not significant
Panc-AdenoCA	SLC15A5	0.0125732911114742	0.29479581845016	Associated	SLC15A5-Panc-AdenoCA	Significant
Panc-AdenoCA	SNORA26	0.529731555165351	0.0758175396575746	Not associated	SNORA26-Panc-AdenoCA	Not significant
Panc-AdenoCA	SNORA70	0.351769900178417	-0.112150076912826	Not associated	SNORA70-Panc-AdenoCA	Not significant
Panc-AdenoCA	SNORA75	0.107838888647219	-0.192459908361535	Not associated	SNORA75-Panc-AdenoCA	Not significant
Panc-AdenoCA	SNORD56	0.21188456543444	0.149980313735323	Not associated	SNORD56-Panc-AdenoCA	Not significant
Panc-AdenoCA	SPATA13	0.783229221248631	0.033230766815799	Not associated	SPATA13-Panc-AdenoCA	Not significant
Panc-AdenoCA	TAS2R50	0.772038949676115	-0.0349927106111883	Not associated	TAS2R50-Panc-AdenoCA	Not significant
Panc-AdenoCA	TCERG1L	0.534213775118252	-0.0749959290286632	Not associated	TCERG1L-Panc-AdenoCA	Not significant
Panc-AdenoCA	TMEM163	0.97257521213431	-0.00415370655232689	Not associated	TMEM163-Panc-AdenoCA	Not significant
Panc-AdenoCA	TNFRSF21	0.49846183613056	-0.0816496580927726	Not associated	TNFRSF21-Panc-AdenoCA	Not significant
Panc-AdenoCA	TOPAZ1	0.354468659245069	-0.111527065555092	Not associated	TOPAZ1-Panc-AdenoCA	Not significant
Panc-AdenoCA	TRAV12-3	0.961494274325692	-0.00583309656827581	Not associated	TRAV12-3-Panc-AdenoCA	Not significant
Panc-AdenoCA	TRAV6	0.126254079158351	0.183176088021921	Not associated	TRAV6-Panc-AdenoCA	Not significant
Panc-AdenoCA	TRAV7	0.763969176521046	-0.036267838557419	Not associated	TRAV7-Panc-AdenoCA	Not significant
Panc-AdenoCA	TRBV29-1	0.124859846470862	-0.183841241990745	Not associated	TRBV29-1-Panc-AdenoCA	Not significant
Panc-AdenoCA	U8	0.0305380409299954	0.256939837450086	Associated	U8-Panc-AdenoCA	Significant
Panc-AdenoCA	UGT2B17	0.224705282266332	0.145905747611702	Not associated	UGT2B17-Panc-AdenoCA	Not significant
Panc-AdenoCA	VN1R2	0.673121994248164	-0.0509380445775263	Not associated	VN1R2-Panc-AdenoCA	Not significant
Panc-AdenoCA	XKR3	0.139226244277395	0.177240206005377	Not associated	XKR3-Panc-AdenoCA	Not significant
Panc-AdenoCA	ZNF197-AS1	0.41072014132886	0.099146844612822	Not associated	ZNF197-AS1-Panc-AdenoCA	Not significant
Panc-AdenoCA	ZNF252P-AS1	0.2647350829237	0.134139848593818	Not associated	ZNF252P-AS1-Panc-AdenoCA	Not significant
Panc-AdenoCA	ZNF32-AS3	0.801774138407452	0.0303257873986033	Not associated	ZNF32-AS3-Panc-AdenoCA	Not significant
Panc-AdenoCA	ZNF321P	0.254023000257965	-0.137161817045778	Not associated	ZNF321P-Panc-AdenoCA	Not significant
Prost-AdenoCA	FAM181A	0.151858591329051	0.404095097103855	Not associated	FAM181A-Prost-AdenoCA	Not significant
